x[m],y[m],|B|
-0.017979797979798,0.005,1.09050398190134e-06
-0.017979797979798,0.005,1.06793085851877e-06
-0.017979797979798,0.005,1.04579284126619e-06
-0.017979797979798,0.005,1.024064804676e-06
-0.017979797979798,0.005,1.0027270839778e-06
-0.017979797979798,0.005,9.81764648473762e-07
-0.017979797979798,0.005,9.61166338670395e-07
-0.017979797979798,0.005,9.40924172140708e-07
-0.017979797979798,0.005,9.2103272041436e-07
-0.017979797979798,0.005,9.01488556978268e-07
-0.017979797979798,0.005,8.82289774688205e-07
-0.017979797979798,0.005,8.6343556951125e-07
-0.017979797979798,0.005,8.44925886502538e-07
-0.017979797979798,0.005,8.26761123225686e-07
-0.017979797979798,0.005,8.08941885410041e-07
-0.017979797979798,0.005,7.91468789454165e-07
-0.017979797979798,0.005,7.74342306389231e-07
-0.017979797979798,0.005,7.57562642066978e-07
-0.0175757575757576,0.005,5.28952092928814e-07
-0.0175757575757576,0.005,5.5091853490911e-07
-0.0175757575757576,0.005,5.7588131478969e-07
-0.0175757575757576,0.005,6.04143004824234e-07
-0.0175757575757576,0.005,6.35997875990435e-07
-0.0175757575757576,0.005,6.71726092502189e-07
-0.0175757575757576,0.005,7.11588482291321e-07
-0.0175757575757576,0.005,7.5582195934439e-07
-0.0175757575757576,0.005,8.04635524255439e-07
-0.0175757575757576,0.005,8.58206653131816e-07
-0.0175757575757576,0.005,9.16677821375252e-07
-0.0175757575757576,0.005,9.80152901265698e-07
-0.0175757575757576,0.005,1.04869321163749e-06
-0.0175757575757576,0.005,1.1223130690506e-06
-0.0175757575757576,0.005,1.20097477731981e-06
-0.0175757575757576,0.005,1.28458308410948e-06
-0.0175757575757576,0.005,1.37297922209257e-06
-0.0175757575757576,0.005,1.46593473427288e-06
-0.0175757575757576,0.005,1.56314535712629e-06
-0.0175757575757576,0.005,1.66422530061656e-06
-0.0175757575757576,0.005,1.76870231983175e-06
-0.0175757575757576,0.005,1.87601401680301e-06
-0.0175757575757576,0.005,1.98550583950113e-06
-0.0175757575757576,0.005,2.09643125337628e-06
-0.0175757575757576,0.005,2.20795454371368e-06
-0.0175757575757576,0.005,2.31915665912775e-06
-0.0175757575757576,0.005,2.42904442321538e-06
-0.0175757575757576,0.005,2.53656332016578e-06
-0.0175757575757576,0.005,2.64061390136573e-06
-0.0175757575757576,0.005,2.7400716679834e-06
-0.0175757575757576,0.005,2.83381006783698e-06
-0.0175757575757576,0.005,2.92072601676387e-06
-0.0175757575757576,0.005,2.99976713238156e-06
-0.0175757575757576,0.005,3.06995967144479e-06
-0.0175757575757576,0.005,3.13043601154964e-06
-0.0175757575757576,0.005,3.18046043256521e-06
-0.0175757575757576,0.005,3.2194519473538e-06
-0.0175757575757576,0.005,3.24700301276203e-06
-0.0175757575757576,0.005,3.26289311976484e-06
-0.0175757575757576,0.005,3.26709650620131e-06
-0.0175757575757576,0.005,3.25978353857826e-06
-0.0175757575757576,0.005,3.24131564636489e-06
-0.0175757575757576,0.005,3.21223403506042e-06
-0.0175757575757576,0.005,3.17324272513485e-06
-0.0175757575757576,0.005,3.12518673821883e-06
-0.0175757575757576,0.005,3.06902646136153e-06
-0.0175757575757576,0.005,3.00580935438789e-06
-0.0175757575757576,0.005,2.93664022226309e-06
-0.0175757575757576,0.005,2.86265125924169e-06
-0.0175757575757576,0.005,2.78497299536288e-06
-0.0175757575757576,0.005,2.70470715264586e-06
-0.0175757575757576,0.005,2.62290226289319e-06
-0.0175757575757576,0.005,2.54053272458926e-06
-0.0175757575757576,0.005,2.45848179334522e-06
-0.0175757575757576,0.005,2.37752881567545e-06
-0.0175757575757576,0.005,2.29834083370986e-06
-0.0175757575757576,0.005,2.22146851129388e-06
-0.0175757575757576,0.005,2.1473461624675e-06
-0.0175757575757576,0.005,2.07629550586955e-06
-0.0175757575757576,0.005,2.00853262999785e-06
-0.0175757575757576,0.005,1.94417754345383e-06
-0.0175757575757576,0.005,1.8832656109358e-06
-0.0175757575757576,0.005,1.82576014771015e-06
-0.0175757575757576,0.005,1.7715654662496e-06
-0.0175757575757576,0.005,1.7205397364155e-06
-0.0175757575757576,0.005,1.67250712647726e-06
-0.0175757575757576,0.005,1.62726882298712e-06
-0.0175757575757576,0.005,1.58461266724493e-06
-0.0175757575757576,0.005,1.5443212795363e-06
-0.0175757575757576,0.005,1.50617865736503e-06
-0.0175757575757576,0.005,1.46997532302709e-06
-0.0175757575757576,0.005,1.43551215654626e-06
-0.0175757575757576,0.005,1.40260308388851e-06
-0.0175757575757576,0.005,1.37107680203857e-06
-0.0175757575757576,0.005,1.34077771785365e-06
-0.0175757575757576,0.005,1.3115662625545e-06
-0.0175757575757576,0.005,1.28331872338126e-06
-0.0175757575757576,0.005,1.25592671216178e-06
-0.0175757575757576,0.005,1.22929636979805e-06
-0.0175757575757576,0.005,1.20334738729328e-06
-0.0175757575757576,0.005,1.17801190837426e-06
-0.0175757575757576,0.005,1.15323336591585e-06
-0.0175757575757576,0.005,1.12896529387188e-06
-0.0175757575757576,0.005,1.10517014779433e-06
-0.0175757575757576,0.005,1.08181815984972e-06
-0.0175757575757576,0.005,1.0588862481738e-06
-0.0175757575757576,0.005,1.03635699520105e-06
-0.0175757575757576,0.005,1.01421770510863e-06
-0.0175757575757576,0.005,9.92459546638759e-07
-0.0175757575757576,0.005,9.71076784258503e-07
-0.0175757575757576,0.005,9.50066097853188e-07
-0.0175757575757576,0.005,9.29425988904454e-07
-0.0175757575757576,0.005,9.09156269346824e-07
-0.0175757575757576,0.005,8.89257627990624e-07
-0.0175757575757576,0.005,8.69731268499192e-07
-0.0175757575757576,0.005,8.50578612362619e-07
-0.0175757575757576,0.005,8.31801060064379e-07
-0.0175757575757576,0.005,8.13399803635606e-07
-0.0175757575757576,0.005,7.95375683981787e-07
-0.0175757575757576,0.005,7.77729086699421e-07
-0.0171717171717172,0.005,5.54254199895622e-07
-0.0171717171717172,0.005,5.76598124932399e-07
-0.0171717171717172,0.005,6.02004716665302e-07
-0.0171717171717172,0.005,6.30813075174788e-07
-0.0171717171717172,0.005,6.63359219293113e-07
-0.0171717171717172,0.005,6.99969340884645e-07
-0.0171717171717172,0.005,7.40953430343734e-07
-0.0171717171717172,0.005,7.86599468397417e-07
-0.0171717171717172,0.005,8.37168216161037e-07
-0.0171717171717172,0.005,8.92888483421299e-07
-0.0171717171717172,0.005,9.53952646140574e-07
-0.0171717171717172,0.005,1.02051213444361e-06
-0.0171717171717172,0.005,1.09267262173398e-06
-0.0171717171717172,0.005,1.17048870238672e-06
-0.0171717171717172,0.005,1.25395793324901e-06
-0.0171717171717172,0.005,1.34301421751102e-06
-0.0171717171717172,0.005,1.43752061697208e-06
-0.0171717171717172,0.005,1.53726178342037e-06
-0.0171717171717172,0.005,1.64193629824297e-06
-0.0171717171717172,0.005,1.75114929961559e-06
-0.0171717171717172,0.005,1.86440585687227e-06
-0.0171717171717172,0.005,1.98110561904301e-06
-0.0171717171717172,0.005,2.10053931456358e-06
-0.0171717171717172,0.005,2.22188770563749e-06
-0.0171717171717172,0.005,2.34422359626802e-06
-0.0171717171717172,0.005,2.46651744978199e-06
-0.0171717171717172,0.005,2.58764708269829e-06
-0.0171717171717172,0.005,2.70641176218551e-06
-0.0171717171717172,0.005,2.82155084290765e-06
-0.0171717171717172,0.005,2.93176683966563e-06
-0.0171717171717172,0.005,3.03575255492689e-06
-0.0171717171717172,0.005,3.13222158165077e-06
-0.0171717171717172,0.005,3.21994120433458e-06
-0.0171717171717172,0.005,3.2977664519195e-06
-0.0171717171717172,0.005,3.36467384386081e-06
-0.0171717171717172,0.005,3.41979324229126e-06
-0.0171717171717172,0.005,3.46243620016574e-06
-0.0171717171717172,0.005,3.4921192896935e-06
-0.0171717171717172,0.005,3.50858110745915e-06
-0.0171717171717172,0.005,3.51179196964873e-06
-0.0171717171717172,0.005,3.50195570787756e-06
-0.0171717171717172,0.005,3.47950341912589e-06
-0.0171717171717172,0.005,3.44507947315594e-06
-0.0171717171717172,0.005,3.39952049864641e-06
-0.0171717171717172,0.005,3.34382842149793e-06
-0.0171717171717172,0.005,3.27913889093185e-06
-0.0171717171717172,0.005,3.20668658830492e-06
-0.0171717171717172,0.005,3.12776896913251e-06
-0.0171717171717172,0.005,3.04370995025504e-06
-0.0171717171717172,0.005,2.95582493851213e-06
-0.0171717171717172,0.005,2.86538842561204e-06
-0.0171717171717172,0.005,2.77360516701211e-06
-0.0171717171717172,0.005,2.68158573834567e-06
-0.0171717171717172,0.005,2.59032703395027e-06
-0.0171717171717172,0.005,2.500698045549e-06
-0.0171717171717172,0.005,2.41343103783515e-06
-0.0171717171717172,0.005,2.3291180221971e-06
-0.0171717171717172,0.005,2.24821222145447e-06
-0.0171717171717172,0.005,2.17103402200999e-06
-0.0171717171717172,0.005,2.09778073473882e-06
-0.0171717171717172,0.005,2.02853934583931e-06
-0.0171717171717172,0.005,1.96330134876534e-06
-0.0171717171717172,0.005,1.90197872058783e-06
-0.0171717171717172,0.005,1.84442014621212e-06
-0.0171717171717172,0.005,1.790426697849e-06
-0.0171717171717172,0.005,1.73976633140992e-06
-0.0171717171717172,0.005,1.69218674536828e-06
-0.0171717171717172,0.005,1.64742633761586e-06
-0.0171717171717172,0.005,1.60522317041296e-06
-0.0171717171717172,0.005,1.56532199681681e-06
-0.0171717171717172,0.005,1.52747950562987e-06
-0.0171717171717172,0.005,1.49146800496756e-06
-0.0171717171717172,0.005,1.45707779176941e-06
-0.0171717171717172,0.005,1.42411845411126e-06
-0.0171717171717172,0.005,1.39241933421204e-06
-0.0171717171717172,0.005,1.3618293510224e-06
-0.0171717171717172,0.005,1.33221634889879e-06
-0.0171717171717172,0.005,1.30346610762524e-06
-0.0171717171717172,0.005,1.27548112147195e-06
-0.0171717171717172,0.005,1.24817923203902e-06
-0.0171717171717172,0.005,1.22149218125403e-06
-0.0171717171717172,0.005,1.19536413643862e-06
-0.0171717171717172,0.005,1.16975022799768e-06
-0.0171717171717172,0.005,1.144615131213e-06
-0.0171717171717172,0.005,1.1199317161918e-06
-0.0171717171717172,0.005,1.09567978376381e-06
-0.0171717171717172,0.005,1.07184489974686e-06
-0.0171717171717172,0.005,1.0484173353466e-06
-0.0171717171717172,0.005,1.02539111744421e-06
-0.0171717171717172,0.005,1.00276318912612e-06
-0.0171717171717172,0.005,9.80532678005195e-07
-0.0171717171717172,0.005,9.58700267657304e-07
-0.0171717171717172,0.005,9.37267665819916e-07
-0.0171717171717172,0.005,9.16237161828208e-07
-0.0171717171717172,0.005,8.95611265042227e-07
-0.0171717171717172,0.005,8.75392415682934e-07
-0.0171717171717172,0.005,8.55582759477328e-07
-0.0171717171717172,0.005,8.36183977746841e-07
-0.0171717171717172,0.005,8.17197164995614e-07
-0.0171717171717172,0.005,7.98622746609929e-07
-0.0167676767676768,0.005,5.8157786064522e-07
-0.0167676767676768,0.005,6.04351228928538e-07
-0.0167676767676768,0.005,6.30238893063189e-07
-0.0167676767676768,0.005,6.59616238625072e-07
-0.0167676767676768,0.005,6.9286211288358e-07
-0.0167676767676768,0.005,7.30351315811258e-07
-0.0167676767676768,0.005,7.72447139882793e-07
-0.0167676767676768,0.005,8.19494271759175e-07
-0.0167676767676768,0.005,8.71812214139058e-07
-0.0167676767676768,0.005,9.29689211894475e-07
-0.0167676767676768,0.005,9.93376514483406e-07
-0.0167676767676768,0.005,1.06308270712849e-06
-0.0167676767676768,0.005,1.13896780951182e-06
-0.0167676767676768,0.005,1.22113686937863e-06
-0.0167676767676768,0.005,1.30963285554853e-06
-0.0167676767676768,0.005,1.4044287631044e-06
-0.0167676767676768,0.005,1.50541896762847e-06
-0.0167676767676768,0.005,1.61240999431079e-06
-0.0167676767676768,0.005,1.72511099485982e-06
-0.0167676767676768,0.005,1.84312434642397e-06
-0.0167676767676768,0.005,1.96593689903077e-06
-0.0167676767676768,0.005,2.09291249738655e-06
-0.0167676767676768,0.005,2.22328648340753e-06
-0.0167676767676768,0.005,2.3561629394855e-06
-0.0167676767676768,0.005,2.49051544918959e-06
-0.0167676767676768,0.005,2.62519212077414e-06
-0.0167676767676768,0.005,2.75892552879896e-06
-0.0167676767676768,0.005,2.8903480719534e-06
-0.0167676767676768,0.005,3.01801301684905e-06
-0.0167676767676768,0.005,3.14042120077043e-06
-0.0167676767676768,0.005,3.25605301222635e-06
-0.0167676767676768,0.005,3.36340487707362e-06
-0.0167676767676768,0.005,3.46102907949351e-06
-0.0167676767676768,0.005,3.54757537784249e-06
-0.0167676767676768,0.005,3.62183257559824e-06
-0.0167676767676768,0.005,3.68276801610284e-06
-0.0167676767676768,0.005,3.72956291825879e-06
-0.0167676767676768,0.005,3.76164157779973e-06
-0.0167676767676768,0.005,3.77869272743021e-06
-0.0167676767676768,0.005,3.78068176246987e-06
-0.0167676767676768,0.005,3.76785306244888e-06
-0.0167676767676768,0.005,3.7407222255752e-06
-0.0167676767676768,0.005,3.70005862714748e-06
-0.0167676767676768,0.005,3.64685926032844e-06
-0.0167676767676768,0.005,3.58231527168866e-06
-0.0167676767676768,0.005,3.50777293187665e-06
-0.0167676767676768,0.005,3.42469096807992e-06
-0.0167676767676768,0.005,3.33459623139254e-06
-0.0167676767676768,0.005,3.23903959536313e-06
-0.0167676767676768,0.005,3.13955380853373e-06
-0.0167676767676768,0.005,3.03761478471461e-06
-0.0167676767676768,0.005,2.93460753976181e-06
-0.0167676767676768,0.005,2.83179769651066e-06
-0.0167676767676768,0.005,2.73030919544881e-06
-0.0167676767676768,0.005,2.63110857393704e-06
-0.0167676767676768,0.005,2.5349959107006e-06
-0.0167676767676768,0.005,2.44260227148242e-06
-0.0167676767676768,0.005,2.35439323485358e-06
-0.0167676767676768,0.005,2.27067782939826e-06
-0.0167676767676768,0.005,2.19162198868161e-06
-0.0167676767676768,0.005,2.11726544983085e-06
-0.0167676767676768,0.005,2.04754090907585e-06
-0.0167676767676768,0.005,1.98229422261058e-06
-0.0167676767676768,0.005,1.92130451172836e-06
-0.0167676767676768,0.005,1.86430319005728e-06
-0.0167676767676768,0.005,1.81099115566199e-06
-0.0167676767676768,0.005,1.76105364947898e-06
-0.0167676767676768,0.005,1.71417253907461e-06
-0.0167676767676768,0.005,1.67003601294837e-06
-0.0167676767676768,0.005,1.62834584550784e-06
-0.0167676767676768,0.005,1.58882250833867e-06
-0.0167676767676768,0.005,1.55120846212119e-06
-0.0167676767676768,0.005,1.51526997559454e-06
-0.0167676767676768,0.005,1.48079779695964e-06
-0.0167676767676768,0.005,1.44760696277807e-06
-0.0167676767676768,0.005,1.41553598129759e-06
-0.0167676767676768,0.005,1.38444557947025e-06
-0.0167676767676768,0.005,1.35421716062481e-06
-0.0167676767676768,0.005,1.32475108492299e-06
-0.0167676767676768,0.005,1.29596485751948e-06
-0.0167676767676768,0.005,1.26779128878173e-06
-0.0167676767676768,0.005,1.24017667557138e-06
-0.0167676767676768,0.005,1.21307904099783e-06
-0.0167676767676768,0.005,1.1864664610218e-06
-0.0167676767676768,0.005,1.16031549893538e-06
-0.0167676767676768,0.005,1.13460976251425e-06
-0.0167676767676768,0.005,1.10933859322113e-06
-0.0167676767676768,0.005,1.08449589210065e-06
-0.0167676767676768,0.005,1.06007908290797e-06
-0.0167676767676768,0.005,1.0360882095621e-06
-0.0167676767676768,0.005,1.01252516221913e-06
-0.0167676767676768,0.005,9.89393024113164e-07
-0.0167676767676768,0.005,9.66695529784094e-07
-0.0167676767676768,0.005,9.44436624348578e-07
-0.0167676767676768,0.005,9.22620113002562e-07
-0.0167676767676768,0.005,9.0124938989156e-07
-0.0167676767676768,0.005,8.80327235764295e-07
-0.0167676767676768,0.005,8.59855674355715e-07
-0.0167676767676768,0.005,8.39835878152987e-07
-0.0167676767676768,0.005,8.20268115017748e-07
-0.0163636363636364,0.005,6.11083738232537e-07
-0.0163636363636364,0.005,6.34359514227089e-07
-0.0163636363636364,0.005,6.60785985966791e-07
-0.0163636363636364,0.005,6.90773614672392e-07
-0.0163636363636364,0.005,7.24744151199311e-07
-0.0163636363636364,0.005,7.6312265595093e-07
-0.0163636363636364,0.005,8.06329132536007e-07
-0.0163636363636364,0.005,8.54770184143385e-07
-0.0163636363636364,0.005,9.08830981704782e-07
-0.0163636363636364,0.005,9.68867659217768e-07
-0.0163636363636364,0.005,1.03520006831603e-06
-0.0163636363636364,0.005,1.10810467422114e-06
-0.0163636363636364,0.005,1.1878072876895e-06
-0.0163636363636364,0.005,1.27447531263609e-06
-0.0163636363636364,0.005,1.36820924052564e-06
-0.0163636363636364,0.005,1.46903322467261e-06
-0.0163636363636364,0.005,1.57688470239668e-06
-0.0163636363636364,0.005,1.69160318532845e-06
-0.0163636363636364,0.005,1.81291849724286e-06
-0.0163636363636364,0.005,1.94043889751889e-06
-0.0163636363636364,0.005,2.07363968136516e-06
-0.0163636363636364,0.005,2.21185298965716e-06
-0.0163636363636364,0.005,2.35425968394192e-06
-0.0163636363636364,0.005,2.49988423531672e-06
-0.0163636363636364,0.005,2.64759362598344e-06
-0.0163636363636364,0.005,2.79610125375118e-06
-0.0163636363636364,0.005,2.94397674668891e-06
-0.0163636363636364,0.005,3.08966242374511e-06
-0.0163636363636364,0.005,3.23149686888999e-06
-0.0163636363636364,0.005,3.36774572112483e-06
-0.0163636363636364,0.005,3.49663933190313e-06
-0.0163636363636364,0.005,3.61641642984398e-06
-0.0163636363636364,0.005,3.72537239836782e-06
-0.0163636363636364,0.005,3.82191026473354e-06
-0.0163636363636364,0.005,3.90459207526279e-06
-0.0163636363636364,0.005,3.97218804728897e-06
-0.0163636363636364,0.005,4.02372079071021e-06
-0.0163636363636364,0.005,4.05850201081695e-06
-0.0163636363636364,0.005,4.07615944520361e-06
-0.0163636363636364,0.005,4.07665232972569e-06
-0.0163636363636364,0.005,4.06027438428186e-06
-0.0163636363636364,0.005,4.02764409118756e-06
-0.0163636363636364,0.005,3.97968282901377e-06
-0.0163636363636364,0.005,3.91758214593234e-06
-0.0163636363636364,0.005,3.84276204396593e-06
-0.0163636363636364,0.005,3.75682255507782e-06
-0.0163636363636364,0.005,3.66149110320928e-06
-0.0163636363636364,0.005,3.55856817000292e-06
-0.0163636363636364,0.005,3.44987364386202e-06
-0.0163636363636364,0.005,3.33719597355686e-06
-0.0163636363636364,0.005,3.22224591485802e-06
-0.0163636363636364,0.005,3.10661629384941e-06
-0.0163636363636364,0.005,2.99174884529691e-06
-0.0163636363636364,0.005,2.87890883611567e-06
-0.0163636363636364,0.005,2.76916785572776e-06
-0.0163636363636364,0.005,2.66339483957327e-06
-0.0163636363636364,0.005,2.56225507824939e-06
-0.0163636363636364,0.005,2.46621664643774e-06
-0.0163636363636364,0.005,2.37556336870951e-06
-0.0163636363636364,0.005,2.29041314471078e-06
-0.0163636363636364,0.005,2.21074021830073e-06
-0.0163636363636364,0.005,2.13639983241257e-06
-0.0163636363636364,0.005,2.06715369425176e-06
-0.0163636363636364,0.005,2.00269479516958e-06
-0.0163636363636364,0.005,1.94267037221581e-06
-0.0163636363636364,0.005,1.88670212699899e-06
-0.0163636363636364,0.005,1.83440318128755e-06
-0.0163636363636364,0.005,1.78539159591751e-06
-0.0163636363636364,0.005,1.73930056868181e-06
-0.0163636363636364,0.005,1.69578563405889e-06
-0.0163636363636364,0.005,1.65452930760304e-06
-0.0163636363636364,0.005,1.61524366032644e-06
-0.0163636363636364,0.005,1.57767129222972e-06
-0.0163636363636364,0.005,1.54158512088756e-06
-0.0163636363636364,0.005,1.50678733032313e-06
-0.0163636363636364,0.005,1.47310775229942e-06
-0.0163636363636364,0.005,1.44040188613483e-06
-0.0163636363636364,0.005,1.40854870881493e-06
-0.0163636363636364,0.005,1.37744838545261e-06
-0.0163636363636364,0.005,1.34701995972048e-06
-0.0163636363636364,0.005,1.3171990823729e-06
-0.0163636363636364,0.005,1.28793582085665e-06
-0.0163636363636364,0.005,1.25919258208346e-06
-0.0163636363636364,0.005,1.23094217206701e-06
-0.0163636363636364,0.005,1.20316600924447e-06
-0.0163636363636364,0.005,1.17585250231379e-06
-0.0163636363636364,0.005,1.14899559806538e-06
-0.0163636363636364,0.005,1.12259349991579e-06
-0.0163636363636364,0.005,1.09664755370311e-06
-0.0163636363636364,0.005,1.07116129384122e-06
-0.0163636363636364,0.005,1.04613964019897e-06
-0.0163636363636364,0.005,1.02158823407359e-06
